"No.","Time","Source","Destination","Protocol","Length","Info"
"563","4.181018434","192.168.42.169","10.7.174.111","HTTP","501","GET /sites/default/files/imagecache/full_size/images/main/indo-iran.jpg HTTP/1.1 "
"564","4.181086634","192.168.42.169","10.7.174.111","HTTP","505","GET /sites/default/files/imagecache/full_size/images/main/spicmacay17_0.gif HTTP/1.1 "
"565","4.181145340","192.168.42.169","10.7.174.111","HTTP","503","GET /sites/default/files/imagecache/full_size/images/main/industryday.jpg HTTP/1.1 "
"566","4.181221468","192.168.42.169","10.7.174.111","HTTP","506","GET /sites/default/files/imagecache/full_size/phd/stud/image/2012EEZ8378.jpg HTTP/1.1 "
"567","4.181264722","192.168.42.169","10.7.174.111","HTTP","506","GET /sites/default/files/imagecache/full_size/phd/stud/image/2011ESZ8477.jpg HTTP/1.1 "
"568","4.181343650","192.168.42.169","10.7.174.111","HTTP","506","GET /sites/default/files/imagecache/full_size/phd/stud/image/2013CEZ8064.jpg HTTP/1.1 "
"569","4.187185592","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"570","4.187234313","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=2617 Ack=43800 Win=127232 Len=0 TSval=2704091692 TSecr=2549399451"
"571","4.187268003","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"572","4.187282843","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=2617 Ack=45184 Win=130048 Len=0 TSval=2704091692 TSecr=2549399451"
"573","4.187671415","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"574","4.187689294","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=2617 Ack=46568 Win=132992 Len=0 TSval=2704091692 TSecr=2549399451"
"575","4.187939954","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"576","4.187966106","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=54747 Win=149504 Len=0 TSval=2704091693 TSecr=2549399451"
"577","4.188271420","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"578","4.188284111","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=56131 Win=152448 Len=0 TSval=2704091693 TSecr=2549399451"
"579","4.188456042","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"580","4.188465465","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=57515 Win=155392 Len=0 TSval=2704091693 TSecr=2549399451"
"581","4.189896044","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"582","4.189932381","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=58899 Win=158208 Len=0 TSval=2704091693 TSecr=2549399451"
"583","4.190207684","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"584","4.190219435","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=60283 Win=161152 Len=0 TSval=2704091693 TSecr=2549399451"
"585","4.190557095","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"586","4.190565967","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=61667 Win=163968 Len=0 TSval=2704091693 TSecr=2549399451"
"587","4.190723703","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"588","4.190729019","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=63051 Win=166912 Len=0 TSval=2704091693 TSecr=2549399451"
"589","4.191160748","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"590","4.191165460","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=64435 Win=169856 Len=0 TSval=2704091693 TSecr=2549399451"
"591","4.191558262","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"592","4.191563489","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=65819 Win=172672 Len=0 TSval=2704091693 TSecr=2549399451"
"593","4.192147257","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"594","4.192161118","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=67203 Win=175616 Len=0 TSval=2704091694 TSecr=2549399451"
"595","4.192533853","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"596","4.192546244","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=68587 Win=178560 Len=0 TSval=2704091694 TSecr=2549399451"
"597","4.192677256","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"598","4.192688535","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=69971 Win=181376 Len=0 TSval=2704091694 TSecr=2549399451"
"599","4.193097614","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"600","4.193109148","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=71355 Win=184320 Len=0 TSval=2704091694 TSecr=2549399451"
"601","4.193491890","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"602","4.193503658","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=72739 Win=184832 Len=0 TSval=2704091694 TSecr=2549399451"
"603","4.196323283","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"604","4.196488508","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"605","4.196497904","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=111088 Win=184832 Len=0 TSval=2704091695 TSecr=2549399451"
"606","4.196708977","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"607","4.197127108","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"608","4.197137266","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=113856 Win=184832 Len=0 TSval=2704091695 TSecr=2549399451"
"609","4.197510259","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"610","4.197761199","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"611","4.197773657","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3067 Ack=34057 Win=103936 Len=0 TSval=2704091695 TSecr=2549399451"
"612","4.198135374","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"613","4.198140678","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3067 Ack=35441 Win=106752 Len=0 TSval=2704091695 TSecr=2549399451"
"614","4.198438425","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"615","4.198442775","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3067 Ack=36825 Win=109696 Len=0 TSval=2704091695 TSecr=2549399451"
"616","4.198635955","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"617","4.198640069","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3067 Ack=38209 Win=112640 Len=0 TSval=2704091695 TSecr=2549399451"
"618","4.199011548","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"619","4.199015017","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3067 Ack=39593 Win=115456 Len=0 TSval=2704091695 TSecr=2549399451"
"620","4.199470770","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"621","4.199489254","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3424 Ack=35908 Win=112000 Len=0 TSval=2704091695 TSecr=2549399451"
"622","4.199578421","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"623","4.199584280","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3424 Ack=37292 Win=114816 Len=0 TSval=2704091695 TSecr=2549399451"
"624","4.200001222","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"625","4.200005555","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3424 Ack=38676 Win=117760 Len=0 TSval=2704091696 TSecr=2549399451"
"626","4.200424290","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"627","4.200673965","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"628","4.200683145","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=3925 Ack=84893 Win=184832 Len=0 TSval=2704091696 TSecr=2549399452"
"629","4.201019013","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"630","4.201317647","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"631","4.201325632","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=3925 Ack=87661 Win=184832 Len=0 TSval=2704091696 TSecr=2549399452"
"632","4.201712377","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"633","4.201983854","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"634","4.201989296","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=3925 Ack=90429 Win=184832 Len=0 TSval=2704091696 TSecr=2549399452"
"635","4.202374383","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"636","4.202645340","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"637","4.202651565","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=3925 Ack=93197 Win=184832 Len=0 TSval=2704091696 TSecr=2549399452"
"638","4.203013201","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"639","4.203338160","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"640","4.203346085","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=3925 Ack=95965 Win=184832 Len=0 TSval=2704091696 TSecr=2549399452"
"641","4.203636358","10.7.174.111","192.168.42.169","HTTP","1439","HTTP/1.1 200 OK  (JPEG JFIF image)"
"642","4.203729263","192.168.42.169","10.7.174.111","HTTP","506","GET /sites/default/files/imagecache/full_size/phd/stud/image/2012CEZ8028.jpg HTTP/1.1 "
"643","4.203746533","10.7.174.111","192.168.42.169","HTTP","643","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"644","4.203751350","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=2617 Ack=47145 Win=135808 Len=0 TSval=2704091696 TSecr=2549399453"
"645","4.203820322","192.168.42.169","10.7.174.111","HTTP","506","GET /sites/default/files/imagecache/full_size/phd/stud/image/2010ANZ8829.jpg HTTP/1.1 "
"646","4.207711964","10.7.174.111","192.168.42.169","HTTP","784","HTTP/1.1 200 OK  (JPEG JFIF image)"
"647","4.207723657","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=3439 Ack=73457 Win=184832 Len=0 TSval=2704091697 TSecr=2549399456"
"648","4.207846445","192.168.42.169","10.7.174.111","HTTP","501","GET /sites/default/files/imagecache/carousel_thum/carousel/Picture1.jpg HTTP/1.1 "
"649","4.211690173","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"650","4.211710429","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=116624 Win=184832 Len=0 TSval=2704091698 TSecr=2549399451"
"651","4.212031916","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"652","4.212647890","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"653","4.212660872","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=119392 Win=184832 Len=0 TSval=2704091699 TSecr=2549399457"
"654","4.213019738","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"655","4.213293453","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"656","4.213305565","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=122160 Win=184832 Len=0 TSval=2704091699 TSecr=2549399457"
"657","4.213713842","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"658","4.213720381","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3067 Ack=40977 Win=118400 Len=0 TSval=2704091699 TSecr=2549399457"
"659","4.213876556","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"660","4.213881109","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3067 Ack=42361 Win=121344 Len=0 TSval=2704091699 TSecr=2549399457"
"661","4.214317959","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"662","4.214324961","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3067 Ack=43745 Win=124160 Len=0 TSval=2704091699 TSecr=2549399457"
"663","4.214585797","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"664","4.214590891","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3067 Ack=45129 Win=127104 Len=0 TSval=2704091699 TSecr=2549399457"
"665","4.214917484","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"666","4.214921911","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3067 Ack=46513 Win=129920 Len=0 TSval=2704091699 TSecr=2549399457"
"667","4.215013115","10.7.174.111","192.168.42.169","HTTP","282","HTTP/1.1 200 OK  (JPEG JFIF image)"
"668","4.215017087","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3067 Ack=46729 Win=132736 Len=0 TSval=2704091699 TSecr=2549399457"
"669","4.215099173","192.168.42.169","10.7.174.111","HTTP","501","GET /sites/default/files/imagecache/carousel_thum/carousel/Picture2.jpg HTTP/1.1 "
"670","4.217516969","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"671","4.217532787","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3424 Ack=40060 Win=120704 Len=0 TSval=2704091700 TSecr=2549399458"
"672","4.217883888","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"673","4.217888476","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3424 Ack=41444 Win=123520 Len=0 TSval=2704091700 TSecr=2549399458"
"674","4.218131406","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"675","4.218135404","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3424 Ack=42828 Win=126464 Len=0 TSval=2704091700 TSecr=2549399458"
"676","4.218520028","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"677","4.218531336","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3424 Ack=44212 Win=129408 Len=0 TSval=2704091700 TSecr=2549399458"
"678","4.218892262","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"679","4.218902830","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3424 Ack=45596 Win=132224 Len=0 TSval=2704091700 TSecr=2549399459"
"680","4.219056857","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"681","4.219065216","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3424 Ack=46980 Win=135168 Len=0 TSval=2704091700 TSecr=2549399459"
"682","4.222206519","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"683","4.222514672","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"684","4.222523694","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=4365 Ack=100106 Win=184832 Len=0 TSval=2704091701 TSecr=2549399460"
"685","4.223193690","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"686","4.223483638","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"687","4.223488607","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=4365 Ack=102874 Win=184832 Len=0 TSval=2704091701 TSecr=2549399460"
"688","4.223839825","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"689","4.224030732","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"690","4.224041521","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=4365 Ack=105642 Win=184832 Len=0 TSval=2704091702 TSecr=2549399460"
"691","4.224436851","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"692","4.224731563","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"693","4.224736542","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=4365 Ack=108410 Win=184832 Len=0 TSval=2704091702 TSecr=2549399460"
"694","4.225145622","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"695","4.225691254","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"696","4.225700309","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=4365 Ack=111178 Win=184832 Len=0 TSval=2704091702 TSecr=2549399460"
"697","4.226105736","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"698","4.226259170","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"699","4.226263325","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=4365 Ack=113946 Win=184832 Len=0 TSval=2704091702 TSecr=2549399460"
"700","4.226582992","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"701","4.226916843","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"702","4.226920233","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=4365 Ack=116714 Win=184832 Len=0 TSval=2704091702 TSecr=2549399460"
"703","4.227258469","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"704","4.227585207","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"705","4.227591466","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=4365 Ack=119482 Win=184832 Len=0 TSval=2704091702 TSecr=2549399460"
"706","4.227637919","10.7.174.111","192.168.42.169","HTTP","168","HTTP/1.1 200 OK  (JPEG JFIF image)"
"707","4.227702865","192.168.42.169","10.7.174.111","HTTP","501","GET /sites/default/files/imagecache/carousel_thum/carousel/Picture3.jpg HTTP/1.1 "
"708","4.228196128","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"709","4.228485265","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"710","4.228495370","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=3057 Ack=49913 Win=141568 Len=0 TSval=2704091703 TSecr=2549399460"
"711","4.228797036","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"712","4.229014781","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"713","4.229022475","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=3057 Ack=52681 Win=147328 Len=0 TSval=2704091703 TSecr=2549399460"
"714","4.229483097","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
